9.989,0.462424,0.868,4.26197,5.869,10,-103,-10,9,37,9.987,1,1,14.096,
19.988,0.51437,1.434,2.86957,6.931,14,-100,-7,9,40,19.986,1,1,33.602,
30.062,0.513936,1.559,2.63726,7.13,8,-101,-9,8,39,30.061,1,1,23.9303,
39.989,0.514512,1.404,2.93169,6.895,5,-103,-10,6,37,39.987,1,1,51.9856,
49.988,0.514046,0.99,4.15391,6.487,32,-86,-7,10,54,49.986,1,1,53.7754,
60.068,0.513951,1.348,3.05015,6.925,10,-90,-9,11,50,60.067,1,1,60.6444,
69.991,0.514002,1.008,4.07938,6.502,12,-95,-12,11,45,69.987,1,1,58.8209,
79.988,0.51411,0.952,4.32025,6.447,19,-85,-9,10,55,79.986,1,1,15.79,
90.074,0.51421,1.342,3.06534,6.927,16,-82,-6,14,58,90.072,1,1,0,
99.988,0.513739,0.966,4.25457,6.457,20,-75,-6,11,65,99.986,1,1,47.4338,
109.989,0.514522,0.97,4.24348,6.47,16,-79,-9,10,61,109.987,1,1,65.8534,
120.073,0.513774,1.332,3.08573,6.914,21,-62,-6,15,78,120.072,1,1,53.9376,
129.988,0.514258,0.948,4.33973,6.439,16,-64,-5,15,76,129.986,1,1,63.151,
139.989,0.51408,0.959,4.28847,6.458,23,-64,-5,15,76,139.986,1,1,61.2502,
150.073,0.513592,1.331,3.08695,6.913,13,-84,-5,12,56,150.072,1,1,61.0732,
159.989,0.513985,1.402,2.93287,6.893,-4,-102,-11,5,38,159.987,1,1,61.3686,
169.989,0.513758,1.688,2.43487,7.186,-1,-105,-12,4,35,169.987,1,1,14.5931,
180.078,0.514012,3.336,1.23264,8.923,3,-102,-9,6,38,180.076,1,1,43.0973,
189.991,0.513775,1.423,2.8884,6.916,9,-95,-7,9,45,189.987,1,1,28.0247,
199.989,0.513762,0.959,4.28581,6.455,17,-73,-6,10,67,199.987,1,1,78.2968,
210.075,0.514245,1.309,3.14283,6.893,13,-83,-6,15,57,210.074,1,1,84.8799,
219.989,0.514104,0.947,4.34301,6.438,14,-79,-7,10,61,219.987,1,1,84.2647,
229.988,0.514103,0.94,4.37534,6.438,20,-71,-10,15,69,229.986,1,1,87.6555,
240.055,0.513914,1.378,2.98354,6.943,28,-73,-9,15,67,240.054,1,1,57.7404,
249.989,0.513892,1.446,2.84311,6.936,27,-64,-10,11,76,249.987,1,1,49.9918,
259.989,0.51439,1.428,2.88174,6.925,34,-74,-6,13,66,259.987,1,1,67.8682,
