104.118,5.34585,2.155,19.8454,53.895,18,-80,-6,2,60,104.105,1,1,62.536,
181.11,3.95737,1.659,19.0831,39.892,27,-92,-6,2,48,181.099,1,1,52.3578,
260.131,4.05961,1.432,22.6794,40.686,29,-70,-4,15,70,260.119,1,1,88.4516,
333.145,3.75326,1.345,22.3242,37.613,18,-95,-7,2,45,333.134,1,1,103.673,
379.103,2.36531,1.217,15.5485,23.943,8,-80,-5,2,60,379.094,1,1,129.95,
445.124,3.39402,1.273,21.3293,34.02,22,-78,-6,2,62,445.113,1,1,130.684,
492.116,2.41557,1.132,17.0711,24.371,19,-85,-8,2,55,492.107,1,1,95.0278,
551.117,3.03312,1.236,19.6319,30.476,16,-82,-5,13,58,551.106,1,1,62.0302,
605.094,2.77607,1.188,18.6941,27.905,20,-84,-5,2,56,605.084,1,1,47.4372,
672.099,3.4446,1.631,16.8957,34.853,24,-70,-5,2,70,672.088,1,1,30.9407,
715.123,2.21121,1.144,15.463,22.39,20,-78,-7,2,62,715.114,1,1,52.8879,
