136.056,6.99147,4.417,12.6628,72.161,21,-79,-6,12,61,136.043,1,1,33.4907,
161.041,1.28477,1.362,7.54638,13.593,27,-62,-9,13,78,161.036,1,1,53.6987,
175.04,0.719679,1.2,4.79786,7.929,30,-57,-6,15,83,175.038,1,1,53.1246,
185.041,0.514077,0.72,5.71197,5.45,27,-59,-6,12,81,185.04,1,1,59.3437,
233.051,2.46744,1.748,11.2926,25.489,29,-98,-5,2,42,233.044,1,1,36.219,
244.04,0.565417,0.73,6.19635,5.959,27,-87,-6,15,53,244.038,1,1,75.2256,
277.036,1.69576,1.618,8.38447,17.844,25,-86,-6,2,54,277.031,1,1,72.4457,
287.04,0.51403,0.738,5.57214,5.466,29,-69,-5,15,71,287.039,1,1,46.0977,
299.036,0.616278,0.698,7.06336,6.424,26,-71,-6,15,69,299.034,1,1,44.5749,
309.047,0.513968,1.209,3.40095,5.946,27,-82,-6,14,58,309.046,1,1,68.7918,
320.036,0.565392,0.68,6.65167,5.906,28,-84,-5,15,56,320.034,1,1,98.544,
386.03,3.39428,2.23,12.1768,34.95,23,-89,-6,2,51,386.022,1,1,112.983,
398.042,0.617064,0.705,7.00214,6.436,29,-78,-5,15,62,398.04,1,1,109.201,
409.039,0.565456,0.688,6.57507,5.917,31,-69,-6,15,71,409.037,1,1,105.959,
425.044,0.822834,1.176,5.59751,8.909,30,-80,-5,15,60,425.041,1,1,103.864,
438.035,0.668371,0.737,7.25504,6.961,36,-86,-6,12,54,438.032,1,1,113.911,
454.036,0.822536,1.316,5.00022,9.041,22,-94,-6,12,46,454.034,1,1,115.073,
575.053,6.22004,3.377,14.7351,63.62,10,-94,-7,9,46,575.042,1,1,88.9127,
585.047,0.513871,0.71,5.7901,5.447,28,-82,-5,15,58,585.046,1,1,82.585,
599.032,0.719668,0.726,7.93023,7.448,25,-93,-6,11,47,599.03,1,1,85.4339,
631.036,1.64544,1.346,9.77971,17.072,25,-82,-6,2,58,631.03,1,1,55.596,
659.043,1.43948,1.674,6.87922,15.406,25,-83,-5,11,57,659.038,1,1,57.3625,
682.033,1.1823,1.411,6.70331,12.634,23,-77,-5,2,63,682.028,1,1,5.01618,
699.011,0.874159,1.204,5.80837,9.405,22,-79,-4,12,61,699.008,1,1,0,
710.026,0.565727,0.748,6.05056,5.964,25,-79,-5,14,61,710.024,1,1,0,
733.051,1.18296,1.343,7.04665,12.584,27,-96,-6,8,44,733.046,1,1,52.2109,
795.048,3.18701,2.584,9.86691,33.322,33,-77,-6,14,63,795.041,1,1,17.1989,
805.053,0.514153,1.181,3.48283,5.924,33,-74,-6,15,66,805.051,1,1,46.6353,
860.045,2.82733,2.433,9.2966,29.668,17,-92,-6,2,48,860.038,1,1,13.6888,
