8.454,0.409605,0.341,9.6095,4.095,19,-99,-9,8,41,8.448,1,1,39.9261,
23.436,0.768013,0.579,10.6116,7.811,20,-104,-9,9,36,23.43,1,1,45.9838,
97.449,3.78887,1.292,23.4605,38.037,33,-72,-4,15,68,97.436,1,1,55.2034,
108.45,0.56321,0.401,11.2361,5.646,33,-72,-5,15,68,108.444,1,1,53.9412,
120.435,0.614409,0.448,10.9716,6.178,28,-81,-6,15,59,120.428,1,1,54.8041,
131.446,0.563214,0.451,9.99049,5.692,28,-74,-6,15,66,131.439,1,1,53.0574,
142.433,0.563207,0.511,8.81733,5.74,27,-71,-5,15,69,142.426,1,1,51.1682,
156.452,0.716811,0.633,9.05922,7.38,21,-96,-5,15,44,156.445,1,1,55.0243,
185.459,1.48482,0.993,11.9623,15.248,31,-90,-5,2,50,185.45,1,1,38.3796,
197.437,0.614408,0.432,11.3779,6.162,30,-82,-5,15,58,197.43,1,1,82.6794,
210.443,0.665605,0.438,12.1572,6.677,25,-84,-5,12,56,210.436,1,1,78.3711,
225.452,0.768015,0.407,15.0961,7.654,25,-85,-7,15,55,225.445,1,1,76.5741,
236.444,0.563208,0.395,11.4067,5.635,30,-68,-5,15,72,236.437,1,1,47.2911,
247.469,0.563209,0.36,12.5158,5.625,37,-67,-5,15,73,247.462,1,1,46.8756,
258.451,0.563211,0.389,11.5827,5.634,40,-80,-5,15,60,258.444,1,1,67.0581,
269.458,0.563207,0.41,10.9894,5.663,36,-84,-5,12,56,269.451,1,1,100.8,
280.447,0.563208,0.448,10.0573,5.691,33,-88,-6,11,52,280.44,1,1,121.219,
351.442,3.63526,1.289,22.5617,36.527,22,-76,-5,2,64,351.43,1,1,96.418,
362.438,0.563207,0.371,12.1446,5.604,25,-68,-5,15,72,362.431,1,1,95.1497,
373.445,0.56321,0.391,11.5235,5.634,19,-79,-6,12,61,373.438,1,1,97.385,
396.455,1.17762,0.603,15.6235,11.854,23,-81,-6,2,59,396.446,1,1,104.657,
406.454,0.512008,0.373,10.9814,5.121,32,-80,-5,10,60,406.449,1,1,98.2693,
417.465,0.563209,0.431,10.454,5.691,28,-93,-7,10,47,417.459,1,1,103.231,
433.445,0.81921,0.53,12.3654,8.269,18,-92,-9,8,48,433.438,1,1,98.8076,
466.456,1.68963,0.64,21.1203,16.89,22,-74,-4,14,66,466.446,1,1,122.093,
477.442,0.563207,0.405,11.1251,5.643,21,-82,-6,14,58,477.435,1,1,126.476,
492.449,0.768014,0.444,13.8381,7.688,24,-80,-5,11,60,492.442,1,1,103.435,
515.46,1.17761,0.995,9.46825,12.25,35,-80,-4,14,60,515.451,1,1,100.365,
541.466,1.33122,0.685,15.547,13.444,24,-82,-6,2,58,541.457,1,1,89.7638,
556.445,0.768011,0.431,14.2554,7.671,22,-82,-6,15,58,556.439,1,1,58.1098,
599.443,2.20164,1.013,17.3871,22.252,21,-84,-6,2,56,599.433,1,1,48.1876,
611.455,0.614412,0.47,10.4581,6.212,31,-78,-5,15,62,611.448,1,1,0,
625.441,0.716811,0.408,14.0551,7.145,25,-78,-5,15,62,625.435,1,1,0,
642.438,0.870417,0.541,12.8712,8.774,31,-82,-5,11,58,642.431,1,1,31.5017,
673.442,1.58722,0.753,16.8629,15.989,19,-96,-8,7,44,673.432,1,1,37.2204,
719.436,2.35525,0.759,24.8247,23.49,31,-71,-5,15,69,719.425,1,1,26.901,
731.447,0.614414,0.401,12.2576,6.143,27,-77,-6,15,63,731.441,1,1,38.0577,
744.46,0.665609,0.371,14.3528,6.626,26,-71,-5,15,69,744.454,1,1,42.1227,
755.449,0.563209,0.37,12.1775,5.613,22,-71,-5,14,69,755.443,1,1,44.5251,
767.452,0.614414,0.472,10.4138,6.219,18,-76,-5,10,64,767.446,1,1,48.4059,
