10.163,0.513832,1.036,3.96781,5.659,25,-97,-8,14,43,10.162,1,1,55.942,
122.178,5.75686,3.267,14.097,58.955,13,-82,-6,14,58,122.16,1,1,42.8788,
242.196,6.16755,3.286,15.0153,62.991,19,-74,-6,2,66,242.179,1,1,45.129,
273.183,1.59403,1.322,9.64619,16.509,17,-89,-6,14,51,273.177,1,1,106.835,
368.193,4.88522,3.177,12.3015,50.379,16,-77,-5,14,63,368.178,1,1,121.25,
435.267,3.44435,2.321,11.8719,35.595,18,-78,-5,14,62,435.257,1,1,133.265,
473.203,1.95382,1.327,11.7789,20.038,25,-81,-5,15,59,473.197,1,1,90.1816,
507.178,1.74761,1.469,9.51729,18.156,19,-82,-7,15,58,507.173,1,1,81.3229,
553.158,2.36448,1.349,14.0221,24.016,23,-88,-6,14,52,553.152,1,1,62.2779,
673.181,6.17039,3.995,12.3562,63.686,21,-79,-6,2,61,673.163,1,1,51.0339,
