3.408,0.154006,0.273,4.513,1.447,16,-102,-8,11,38,3.407,1,1,18.3772,
123.445,6.16826,3.161,15.6109,62.872,30,-68,-6,2,72,123.425,1,1,54.339,
154.43,1.59347,1.989,6.40911,17.176,25,-90,-5,14,50,154.425,1,1,62.2779,
229.514,3.85631,2.182,14.1386,39.458,25,-81,-5,13,59,229.506,1,1,80.2098,
260.422,1.59367,1.178,10.8229,16.357,27,-83,-5,15,57,260.417,1,1,65.7976,
381.425,6.22119,3.151,15.7948,63.344,15,-79,-6,2,61,381.413,1,1,132.566,
428.431,2.41674,1.494,12.941,24.685,9,-91,-7,11,49,428.424,1,1,128.089,
462.418,1.74794,1.335,10.4745,18.02,16,-75,-4,15,65,462.412,1,1,123.892,
494.43,1.64521,1.232,10.6832,16.923,23,-86,-4,15,54,494.425,1,1,82.8231,
524.432,1.54258,1.992,6.1951,16.687,22,-76,-6,15,64,524.427,1,1,86.7938,
562.436,1.95232,2.32,6.73214,21.018,14,-85,-5,15,55,562.431,1,1,61.6408,
596.418,1.74759,2.013,6.9452,18.695,27,-76,-5,15,64,596.413,1,1,29.8999,
638.421,2.15885,3.145,5.49151,23.833,8,-101,-7,12,39,638.416,1,1,41.9899,
669.448,1.59409,2.221,5.74189,17.435,19,-80,-7,15,60,669.443,1,1,28.5884,
700.412,1.59357,2.372,5.37461,17.542,27,-73,-5,15,67,700.407,1,1,40.6782,
