30.133,1.53603,0.568,21.6343,15.274,27,-80,-5,13,60,30.125,1,1,31.3975,
74.17,2.25284,1.663,10.8375,23.417,2,-100,-7,2,40,74.161,1,1,34.3191,
112.151,1.94563,1.015,15.335,19.748,8,-95,-8,8,45,112.143,1,1,25.5433,
151.145,1.99683,0.752,21.2429,19.98,12,-90,-8,10,50,151.136,1,1,39.0718,
228.166,3.94246,1.452,21.7216,39.7,2,-95,-8,2,45,228.155,1,1,42.6287,
259.152,1.58722,0.627,20.2517,15.86,7,-89,-6,15,51,259.144,1,1,34.563,
310.165,2.61124,1.234,16.9286,26.48,16,-89,-6,10,51,310.155,1,1,39.5773,
355.162,2.30404,0.73,25.2498,22.975,17,-85,-5,11,55,355.153,1,1,4.34722,
419.144,3.27685,1.226,21.3824,32.953,15,-87,-6,2,53,419.133,1,1,48.4426,
442.147,1.17762,0.494,19.0708,11.725,24,-80,-5,15,60,442.139,1,1,48.6923,
471.143,1.48482,1.069,11.1118,15.295,14,-93,-8,2,47,471.135,1,1,16.8292,
529.12,2.96964,1.501,15.8275,30.204,1,-99,-11,2,41,529.11,1,1,54.4113,
569.169,2.04803,1.244,13.1706,20.995,3,-99,-9,8,41,569.161,1,1,66.3727,
608.17,1.99683,1.114,14.3399,20.365,19,-80,-7,2,60,608.162,1,1,48.1842,
650.173,2.15044,1.996,8.61902,22.751,11,-98,-8,9,42,650.164,1,1,46.1914,
683.163,1.68963,2.47,5.4725,18.717,6,-95,-8,11,45,683.154,1,1,41.3711,
766.166,4.24967,1.64,20.7301,42.889,12,-92,-10,12,48,766.148,1,1,57.6567,
