3.59,0.154224,0.314,3.92927,1.558,19,-100,-6,11,40,3.589,1,1,0,
59.623,2.8786,2.362,9.7497,30.039,13,-86,-8,14,54,59.616,1,1,54.5665,
100.654,2.10845,1.399,12.0569,21.609,18,-100,-6,2,40,100.649,1,1,47.2164,
145.632,2.31327,1.55,11.9395,23.732,29,-77,-5,15,63,145.623,1,1,55.7037,
181.636,1.85058,5.386,2.74872,23.077,4,-109,-8,8,31,181.631,1,1,53.6114,
219.65,1.95279,1.4,11.1588,20.104,23,-90,-5,15,50,219.644,1,1,77.2596,
250.632,1.59374,1.129,11.2931,16.314,30,-77,-5,15,63,250.627,1,1,47.3986,
286.644,1.85037,1.238,11.9571,18.935,27,-71,-5,14,69,286.638,1,1,64.0952,
369.627,4.26839,2.252,15.163,43.433,25,-85,-4,15,55,369.612,1,1,108.211,
411.624,2.15875,1.396,12.3711,22.074,7,-84,-5,8,56,411.617,1,1,133.462,
475.628,3.28983,2.009,13.1004,33.693,16,-77,-5,13,63,475.62,1,1,111.924,
506.633,1.59402,1.142,11.1665,16.323,19,-79,-5,14,61,506.628,1,1,122.324,
541.641,1.79944,1.241,11.5999,18.435,26,-82,-6,12,58,541.636,1,1,93.8976,
576.623,1.7993,1.298,11.0897,18.477,17,-86,-5,6,54,576.618,1,1,40.1858,
606.684,1.54227,1.181,10.4472,15.913,21,-83,-5,15,57,606.68,1,1,7.78543,
698.64,4.72945,2.42,15.6345,48.114,11,-89,-5,10,51,698.625,1,1,45.9778,
729.636,1.59284,1.276,9.98647,16.465,35,-71,-5,15,69,729.631,1,1,0,
