79.183,4.04488,1.211,26.721,40.463,32,-74,-6,15,66,79.167,1,1,51.7181,
90.182,0.563207,0.378,11.9197,5.632,33,-68,-5,15,72,90.175,1,1,57.1092,
101.201,0.56321,0.407,11.0705,5.681,27,-72,-4,14,68,101.194,1,1,60.0299,
114.166,0.665613,0.375,14.1997,6.615,25,-74,-5,15,66,114.159,1,1,62.3616,
125.153,0.563206,0.404,11.1526,5.63,25,-78,-6,14,62,125.146,1,1,61.8961,
164.145,1.99683,1.002,15.9428,20.222,30,-83,-5,2,57,164.134,1,1,46.8503,
193.168,1.48482,0.587,20.2361,14.828,23,-82,-5,15,58,193.159,1,1,80.6752,
204.168,0.563211,0.383,11.7642,5.622,26,-73,-5,15,67,204.162,1,1,85.0715,
215.17,0.56321,0.371,12.1447,5.616,32,-70,-5,15,70,215.163,1,1,42.8581,
227.178,0.614406,0.355,13.8458,6.108,27,-73,-7,15,67,227.171,1,1,46.9992,
242.146,0.768019,0.395,15.5548,7.616,29,-71,-6,15,69,242.139,1,1,79.4727,
261.178,0.972817,0.714,10.8999,9.965,12,-89,-7,11,51,261.171,1,1,112.394,
324.166,3.22565,1.057,24.4137,32.297,38,-77,-5,15,63,324.154,1,1,90.9373,
336.173,0.614413,0.369,13.3206,6.116,32,-73,-5,1,67,336.166,1,1,85.7229,
347.168,0.563209,0.322,13.9928,5.561,31,-68,-4,15,72,347.161,1,1,94.8137,
358.164,0.563206,2.004,2.24833,7.242,27,-71,-4,15,69,358.158,1,1,101.558,
370.167,0.614407,0.308,15.9586,6.049,22,-83,-5,15,57,370.16,1,1,103.207,
381.15,0.563204,0.374,12.0471,5.598,25,-77,-5,15,63,381.143,1,1,109.155,
432.173,2.61125,1.088,19.2004,26.335,22,-81,-5,2,59,432.162,1,1,122.177,
442.174,0.512004,0.356,11.5057,5.101,23,-73,-5,15,67,442.169,1,1,123.538,
456.166,0.716812,0.382,15.0118,7.123,18,-75,-7,14,65,456.16,1,1,127.658,
469.174,0.665613,0.408,13.0512,6.657,25,-79,-5,15,61,469.167,1,1,122.264,
484.156,0.768013,0.486,12.6422,7.717,15,-81,-5,12,59,484.149,1,1,98.573,
494.163,0.512008,0.398,10.2916,5.135,19,-80,-4,15,60,494.157,1,1,92.41,
512.173,0.921619,0.443,16.6432,9.191,12,-80,-5,14,60,512.166,1,1,90.1392,
527.153,0.76801,0.42,14.6288,7.643,12,-74,-5,6,66,527.146,1,1,62.6711,
537.163,0.512008,0.376,10.8938,5.111,32,-79,-5,15,61,537.158,1,1,46.4433,
551.175,0.716813,0.394,14.5546,7.142,18,-79,-6,10,61,551.168,1,1,60.6038,
567.154,0.81921,0.4,16.3842,8.127,23,-81,-5,15,59,567.147,1,1,61.1606,
598.163,1.58723,0.595,21.3409,15.833,16,-85,-6,11,55,598.153,1,1,0,
623.165,1.28002,0.682,15.0149,12.92,19,-85,-5,2,55,623.156,1,1,34.3504,
671.184,2.45765,0.982,20.0216,24.74,11,-88,-6,10,52,671.173,1,1,47.4067,
682.157,0.563208,0.396,11.3779,5.628,24,-72,-5,15,68,682.15,1,1,44.9748,
692.168,0.512006,0.362,11.315,5.104,22,-71,-6,15,69,692.162,1,1,23.7038,
706.162,0.716815,0.379,15.1307,7.115,14,-76,-9,13,64,706.155,1,1,49.7953,
718.169,0.61441,0.401,12.2576,6.143,19,-75,-6,13,65,718.162,1,1,46.3622,
728.171,0.512008,0.364,11.2529,5.11,15,-74,-5,12,66,728.166,1,1,35.314,
