3.455,0.153604,0.233,5.27396,1.478,30,-85,-6,12,55,3.451,1,1,40.8408,
19.475,0.819209,0.562,11.6613,8.303,25,-83,-6,15,57,19.471,1,1,41.7364,
31.47,0.614409,0.477,10.3046,6.218,24,-82,-6,15,58,31.465,1,1,3.24257,
96.47,3.32806,2.76,9.64654,35,10,-99,-7,11,41,96.46,1,1,43.9449,
106.465,0.512007,0.605,6.77034,5.338,2,-100,-9,10,40,106.461,1,1,39.2139,
116.478,0.512011,0.64,6.40014,5.382,10,-102,-7,11,38,116.474,1,1,21.9923,
132.464,0.819214,0.596,10.9962,8.33,10,-88,-9,11,52,132.459,1,1,18.2137,
146.464,0.716812,1.497,3.83066,8.232,11,-99,-7,11,41,146.459,1,1,36.9473,
167.472,1.07522,0.599,14.3601,10.84,10,-86,-8,15,54,167.465,1,1,42.9739,
232.455,3.32807,1.412,18.8559,33.636,9,-92,-8,10,48,232.445,1,1,3.56021,
294.472,3.17446,1.416,17.9348,32.156,29,-89,-5,10,51,294.461,1,1,9.28684,
304.468,0.512009,0.447,9.16347,5.185,6,-87,-7,11,53,304.464,1,1,24.9943,
321.47,0.870416,0.595,11.7031,8.833,5,-95,-9,11,45,321.465,1,1,28.805,
331.475,0.512006,0.488,8.39354,5.229,8,-88,-9,13,52,331.471,1,1,29.3917,
347.462,0.819215,0.533,12.2959,8.263,10,-77,-8,15,63,347.457,1,1,33.8227,
359.454,0.614412,0.494,9.94999,6.216,21,-82,-5,15,58,359.449,1,1,39.2909,
369.469,0.51201,0.512,8.00016,5.252,11,-92,-8,15,48,369.465,1,1,32.4103,
381.459,0.614413,0.52,9.45251,6.248,10,-95,-9,11,45,381.454,1,1,9.28166,
501.482,6.1441,3.637,13.5147,63.387,6,-98,-8,2,42,501.461,1,1,0,
539.474,1.94562,1.009,15.4262,19.752,-2,-91,-8,9,49,539.466,1,1,36.2225,
551.474,0.614406,0.485,10.1345,6.228,23,-79,-5,14,61,551.469,1,1,46.5015,
561.478,0.51201,0.421,9.72941,5.168,22,-74,-5,15,66,561.474,1,1,51.9483,
574.481,0.665616,0.51,10.441,6.761,19,-82,-6,12,58,574.476,1,1,52.3898,
586.469,0.614414,0.466,10.5479,6.204,10,-90,-6,15,50,586.464,1,1,42.6616,
597.458,0.563209,0.475,9.48563,5.7,13,-88,-6,11,52,597.453,1,1,10.9106,
607.519,0.512013,0.525,7.8021,5.305,13,-94,-9,11,46,607.515,1,1,18.1046,
619.479,0.614412,0.672,7.31443,6.421,1,-93,-9,14,47,619.474,1,1,0,
629.485,0.512013,0.975,4.20113,5.731,10,-93,-9,15,47,629.481,1,1,0,
750.482,6.19531,6.984,7.09657,67.235,7,-109,-9,2,31,750.462,1,1,36.5818,
765.466,0.768013,1.017,6.0414,8.252,13,-86,-5,12,54,765.461,1,1,32.6813,
775.475,0.512011,1.013,4.04352,5.754,15,-84,-5,15,56,775.471,1,1,40.1818,
786.462,0.56321,0.727,6.19763,5.957,8,-87,-6,14,53,786.458,1,1,37.1428,
796.469,0.512009,0.631,6.4914,5.369,13,-87,-6,15,53,796.464,1,1,41.2397,
806.469,0.512011,0.701,5.84321,5.44,16,-86,-5,11,54,806.465,1,1,33.0824,
821.458,0.768014,1.029,5.97095,8.257,13,-85,-6,12,55,821.453,1,1,0,
836.476,0.768012,1.002,6.13183,8.245,10,-90,-6,15,50,836.471,1,1,41.2158,
957.49,6.19527,3.212,15.4303,63.471,0,-104,-11,2,36,957.469,1,1,48.6885,
978.452,1.07522,0.643,13.3775,10.864,14,-92,-8,14,48,978.445,1,1,50.4037,
990.47,0.61441,0.489,10.0517,6.228,24,-95,-8,12,45,990.465,1,1,52.5488,
1003.46,0.665616,0.512,10.4002,6.741,21,-83,-6,15,57,1003.46,1,1,52.9702,
1013.48,0.512012,0.478,8.56924,5.223,12,-86,-7,12,54,1013.47,1,1,46.8642,
