12.133,0.614407,0.482,10.1976,6.182,17,-85,-6,11,55,12.128,1,1,43.8267,
23.137,0.56321,0.503,8.95761,5.737,21,-78,-5,15,62,23.133,1,1,41.5074,
37.136,0.716808,0.573,10.0078,7.307,8,-90,-7,12,50,37.132,1,1,17.5312,
47.137,0.512003,0.501,8.1757,5.234,12,-94,-7,14,46,47.133,1,1,36.8325,
60.151,0.665611,0.541,9.84268,6.784,8,-100,-9,11,40,60.147,1,1,40.9994,
71.13,0.563208,0.663,6.79587,5.891,5,-103,-8,10,37,71.126,1,1,13.1003,
81.142,0.51201,0.521,7.86196,5.259,10,-89,-7,12,51,81.137,1,1,24.8664,
92.134,0.56321,0.513,8.783,5.744,5,-95,-6,11,45,92.129,1,1,31.7467,
212.169,6.14411,2.729,18.0113,62.494,17,-90,-9,2,50,212.146,1,1,52.5653,
237.153,1.28002,0.594,17.2393,12.844,5,-88,-7,13,52,237.145,1,1,37.843,
358.132,6.19531,2.012,24.6334,62.241,12,-84,-6,10,56,358.115,1,1,58.4954,
368.126,0.512008,0.419,9.77581,5.139,25,-76,-6,14,64,368.122,1,1,57.7464,
384.137,0.819212,2.004,3.27031,9.739,16,-87,-6,11,53,384.132,1,1,52.0307,
395.143,0.563209,0.518,8.69821,5.755,18,-89,-6,12,51,395.138,1,1,43.7451,
405.155,0.512006,0.528,7.75767,5.277,11,-92,-9,9,48,405.15,1,1,18.1495,
421.126,0.819215,1.005,6.52111,8.728,9,-92,-8,12,48,421.12,1,1,0,
431.141,0.512009,0.499,8.20856,5.235,5,-92,-9,11,48,431.137,1,1,0,
441.193,0.512009,0.539,7.59939,5.327,4,-92,-9,11,48,441.189,1,1,0,
562.153,6.19531,2.542,19.4974,62.791,10,-85,-6,2,55,562.135,1,1,22.13,
579.134,0.870421,1.031,6.75399,9.262,9,-93,-8,9,47,579.129,1,1,49.307,
650.159,3.63526,6.097,4.7699,41.353,6,-94,-9,10,46,650.145,1,1,0,
682.162,1.63842,2.276,5.75894,18.034,29,-88,-6,14,52,682.154,1,1,26.008,
697.141,0.76801,1.071,5.73677,8.31,24,-83,-6,14,57,697.136,1,1,43.4938,
