3.361,0.154137,0.537,2.29627,1.794,13,-87,-5,13,53,3.36,1,1,0,
34.359,1.59309,1.308,9.74368,16.526,18,-84,-6,15,56,34.354,1,1,46.3345,
75.38,2.1084,1.615,10.4441,21.854,21,-82,-6,2,58,75.374,1,1,15.3767,
165.37,4.62723,3.319,11.1533,48.048,6,-97,-8,2,43,165.354,1,1,27.5168,
197.364,1.64447,1.366,9.63085,17.088,21,-84,-6,11,56,197.359,1,1,39.331,
231.361,1.74704,1.395,10.0188,18.115,13,-85,-7,2,55,231.356,1,1,21.811,
326.386,4.88447,2.444,15.9884,49.689,12,-86,-5,12,54,326.37,1,1,32.9735,
362.378,1.85044,1.474,10.0431,19.211,22,-82,-5,14,58,362.372,1,1,16.024,
394.366,1.64461,1.423,9.24588,17.148,21,-84,-4,2,56,394.361,1,1,48.7857,
451.369,2.93019,2.179,10.7579,30.407,12,-98,-8,2,42,451.362,1,1,49.6943,
482.357,1.59405,1.305,9.77198,16.521,25,-80,-5,15,60,482.352,1,1,56.0904,
603.381,6.2194,5.164,9.63501,65.404,1,-100,-9,5,40,603.363,1,1,58.6385,
633.374,1.54219,1.29,9.56399,16.023,17,-83,-7,13,57,633.369,1,1,1.42806,
666.354,1.69813,1.448,9.38191,17.661,19,-79,-6,2,61,666.349,1,1,44.9566,
746.377,4.11224,31.632,1.04002,71.368,3,-109,-9,8,31,746.369,1,1,34.7169,
867.374,6.2203,3.178,15.6584,63.411,8,-96,-10,2,44,867.356,1,1,51.8532,
903.36,1.85128,1.535,9.64837,19.254,18,-85,-6,2,55,903.355,1,1,54.6564,
