3.371,0.153603,0.297,4.13745,1.525,14,-85,-5,12,55,3.365,1,1,42.4579,
21.387,0.921619,1.015,7.26399,9.756,19,-81,-6,12,59,21.379,1,1,45.048,
45.394,1.22882,1.17,8.40219,12.919,11,-94,-7,2,46,45.384,1,1,42.249,
73.399,1.43362,1.674,6.85125,15.429,8,-101,-7,2,39,73.389,1,1,12.0014,
95.382,1.12642,1.031,8.7404,11.766,14,-90,-6,9,50,95.373,1,1,19.1928,
107.397,0.61441,1.013,4.8522,6.766,7,-94,-6,10,46,107.39,1,1,26.5317,
172.381,3.32805,1.428,18.6446,33.662,22,-91,-5,2,49,172.369,1,1,28.3937,
185.376,0.665607,0.498,10.6925,6.729,18,-84,-5,15,56,185.369,1,1,21.9022,
198.396,0.665613,0.512,10.4002,6.765,14,-87,-6,8,53,198.388,1,1,11.6301,
210.379,0.614414,0.55,8.93693,6.284,11,-89,-6,10,51,210.372,1,1,25.7929,
228.426,0.921617,0.683,10.7949,9.465,10,-86,-6,2,54,228.418,1,1,18.5881,
247.38,0.972817,0.571,13.6297,9.804,28,-87,-5,11,53,247.373,1,1,2.99328,
297.401,2.56005,1.064,19.2485,25.82,21,-80,-6,12,60,297.39,1,1,22.5495,
310.378,0.665612,0.673,7.91218,6.908,5,-82,-5,6,58,310.371,1,1,32.5182,
335.376,1.28002,0.665,15.3987,12.895,21,-84,-5,13,56,335.366,1,1,43.5478,
376.37,2.09923,1.048,16.0247,21.271,-3,-92,-6,6,48,376.359,1,1,54.8345,
445.375,3.53285,1.736,16.2804,35.965,5,-95,-7,2,45,445.361,1,1,0,
475.387,1.53603,0.694,17.7064,15.435,24,-78,-5,15,62,475.377,1,1,54.138,
489.371,0.716813,0.562,10.2037,7.289,23,-77,-5,12,63,489.364,1,1,58.577,
500.392,0.563214,0.517,8.71511,5.764,13,-85,-5,10,55,500.385,1,1,53.1851,
621.422,6.1953,3.579,13.8481,63.856,2,-101,-11,2,39,621.4,1,1,68.2447,
657.396,1.84323,1.145,12.8785,18.897,14,-86,-6,2,54,657.385,1,1,0,
669.371,0.614412,0.606,8.11105,6.332,13,-85,-6,10,55,669.364,1,1,0,
679.448,0.512011,0.567,7.22414,5.369,14,-81,-6,13,59,679.441,1,1,29.5967,
691.385,0.614406,0.477,10.3045,6.218,12,-89,-6,12,51,691.378,1,1,33.4483,
709.385,0.921611,0.742,9.93651,9.483,6,-93,-7,2,47,709.377,1,1,40.2856,
800.4,4.65928,7.532,4.94878,52.787,-1,-92,-7,12,48,800.373,1,1,31.7348,
895.405,4.86407,1.662,23.4131,48.922,21,-87,-6,2,53,895.389,1,1,60.7615,
910.398,0.768008,0.604,10.1723,7.858,9,-87,-6,8,53,910.391,1,1,53.2799,
