0.11,0,51.4901,7.41226,164.225,2.90316,349.139,1,7,-88,-7,2,52,51,6,29391105,262,1,351,13499,
1.396,4.37814,51.4901,7.41223,164.271,3.18191,348.931,1,7,-88,-7,2,52,51,6,29391105,262,1,351,13499,
2.44,9.11279,51.4902,7.41221,164.317,3.35503,348.357,1,5,-94,-7,6,46,43,7,26385408,262,1,95,13499,
3.498,12.5944,51.4902,7.41221,164.388,3.37513,0.895168,1,5,-94,-7,6,46,43,7,26385408,262,1,95,13499,
4.538,14.9489,51.4902,7.41221,164.431,3.32217,14.7492,1,7,-89,-7,12,51,46,7,26385408,262,1,95,13499,
5.574,18.7812,51.4903,7.41224,164.33,3.33018,36.7018,1,7,-89,-7,12,51,46,7,26385408,262,1,95,13499,
6.568,24.4158,51.4903,7.41232,163.605,3.48304,66.929,1,12,-91,-7,8,49,46,7,26385408,262,1,95,13499,
7.561,32.0957,51.4903,7.41242,162.502,3.79614,78.448,1,12,-91,-7,8,49,46,7,26385408,262,1,95,13499,
8.564,41.3962,51.4903,7.41255,161.749,4.24278,76.4362,1,11,-88,-5,12,52,48,7,26385408,262,1,95,13499,
9.579,51.0667,51.4903,7.41269,161.534,9.86317,77.9208,1,11,-88,-5,12,52,48,7,26385408,262,1,95,13499,
10.562,61.1348,51.4904,7.41283,161.484,10.2799,77.4237,1,23,-85,-5,13,55,51,7,26385408,262,1,95,13499,
11.562,72.2852,51.4904,7.41299,161.741,11.2255,78.2061,1,23,-85,-5,13,55,51,7,26385408,262,1,95,13499,
12.562,83.6961,51.4904,7.41315,162.121,11.5065,78.5475,1,17,-86,-5,11,54,52,7,26385408,262,1,95,13499,
13.566,94.9454,51.4904,7.41331,162.13,11.485,78.1132,1,17,-86,-5,11,54,52,7,26385408,262,1,95,13499,
14.587,106.552,51.4905,7.41347,162.261,11.5871,77.4074,1,15,-87,-5,12,53,48,7,26385408,262,1,95,13499,
15.563,118.368,51.4905,7.41364,162.225,11.9278,77.9839,1,15,-87,-5,12,53,48,7,26385408,262,1,95,13499,
16.57,130.05,51.4905,7.41381,162.165,11.9657,78.8876,1,15,-87,-5,12,53,48,7,26385408,262,1,95,13499,
17.58,142.527,51.4905,7.41398,162.247,12.5708,78.5132,1,15,-83,-7,2,57,55,7,26385408,262,1,95,13499,
18.575,155.497,51.4905,7.41417,162.467,13.015,77.6425,1,15,-83,-7,2,57,55,7,26385408,262,1,95,13499,
19.574,168.787,51.4906,7.41435,162.842,13.3757,77.6543,1,14,-85,-6,2,55,54,7,26385408,262,1,95,13499,
20.577,182.47,51.4906,7.41455,163.552,13.6254,78.2931,1,14,-85,-6,2,55,54,7,26385408,262,1,95,13499,
21.586,196.156,51.4906,7.41474,164.228,13.5432,78.638,1,19,-84,-6,2,56,54,7,26385408,262,1,95,13499,
22.575,209.65,51.4906,7.41493,164.538,13.5719,79.5233,1,19,-84,-6,2,56,54,7,26385408,262,1,95,13499,
23.565,223.058,51.4907,7.41512,164.459,13.4149,80.6975,1,18,-84,-6,2,56,54,7,26385408,262,1,95,13499,
24.58,236.312,51.4907,7.41531,164.079,13.1975,82.1103,1,18,-84,-6,2,56,54,7,26385408,262,1,95,13499,
25.562,249.377,51.4907,7.4155,163.514,13.178,83.5498,1,-8,-84,-7,2,56,54,7,26385408,262,1,95,13499,
26.557,262.176,51.4907,7.41568,162.771,13.0034,85.2752,1,-8,-84,-7,2,56,54,7,26385408,262,1,95,13499,
27.559,274.795,51.4907,7.41587,162.023,12.7474,87.3702,1,22,-84,-9,2,56,56,7,29391105,262,1,351,13499,
28.565,287.488,51.4907,7.41605,161.527,12.669,90.0109,1,22,-84,-9,2,56,56,7,29391105,262,1,351,13499,
