0.265,0,51.4903,7.41251,164.807,9.22715,77.146,1,11,-91,-6,8,49,47,7,26385408,262,1,95,13499,
1.423,10.9936,51.4904,7.41265,164.365,10.1918,77.5288,1,13,-90,-8,14,50,50,7,26385408,262,1,95,13499,
2.484,20.9646,51.4904,7.41279,163.696,11.0853,77.7802,1,13,-90,-8,14,50,50,7,26385408,262,1,95,13499,
3.535,31.7357,51.4904,7.41294,163.01,11.7692,78.4913,1,13,-90,-8,14,50,50,7,26385408,262,1,95,13499,
4.567,41.9705,51.4904,7.41309,161.734,12.2937,78.4268,1,12,-87,-6,12,53,51,7,26385408,262,1,95,13499,
5.593,54.2516,51.4905,7.41327,160.141,12.7445,78.3238,1,12,-87,-6,12,53,51,7,26385408,262,1,95,13499,
6.593,67.0114,51.4905,7.41345,158.241,13.0945,78.3138,1,13,-85,-6,12,55,53,7,26385408,262,1,95,13499,
7.567,80.2713,51.4905,7.41363,156.656,13.6224,78.3687,1,13,-85,-6,12,55,53,7,26385408,262,1,95,13499,
8.574,93.3803,51.4905,7.41382,155.244,13.7472,78.4735,1,12,-89,-6,10,51,49,7,26385408,262,1,95,13499,
9.597,106.763,51.4906,7.41401,153.758,13.855,78.038,1,12,-89,-6,10,51,49,7,26385408,262,1,95,13499,
10.574,120.272,51.4906,7.4142,152.351,13.7666,77.6481,1,15,-85,-7,14,55,54,7,26385408,262,1,95,13499,
11.6,134.342,51.4906,7.4144,151.035,13.7329,77.3342,1,15,-85,-7,14,55,54,7,26385408,262,1,95,13499,
12.589,148.668,51.4906,7.4146,149.985,13.5911,77.8898,1,11,-87,-7,10,53,52,7,26385408,262,1,95,13499,
13.611,161.402,51.4907,7.41478,148.932,13.4174,78.4236,1,11,-87,-7,10,53,52,7,26385408,262,1,95,13499,
14.577,174.371,51.4907,7.41497,148.182,13.2377,79.6305,1,11,-85,-8,11,55,54,7,26385408,262,1,95,13499,
15.584,187.382,51.4907,7.41515,147.372,13.0117,80.9969,1,11,-85,-8,11,55,54,7,26385408,262,1,95,13499,
16.588,200.79,51.4907,7.41535,146.847,12.9606,82.5667,1,4,-81,-6,6,59,56,4,29391105,262,1,351,13499,
17.595,215.237,51.4907,7.41555,146.944,13.039,84.2746,1,4,-81,-6,6,59,56,4,29391105,262,1,351,13499,
18.591,229.098,51.4907,7.41575,147.363,13.3401,86.6113,1,15,-84,-6,15,56,53,4,29391105,262,1,351,13499,
19.582,242.917,51.4907,7.41595,147.819,13.2443,88.9993,1,15,-84,-6,15,56,53,4,29391105,262,1,351,13499,
20.576,254.983,51.4907,7.41613,148.201,13.1082,91.8964,1,16,-82,-6,10,58,55,4,29391105,262,1,351,13499,
21.608,268.149,51.4907,7.41632,148.434,12.1073,94.2187,1,16,-82,-6,10,58,55,4,29391105,262,1,351,13499,
22.577,279.03,51.4907,7.41647,148.733,10.7336,96.2738,1,16,-80,-5,10,60,57,4,29391105,262,1,351,13499,
23.578,290.662,51.4906,7.41664,149.262,9.43936,98.1621,1,16,-80,-5,10,60,57,4,29391105,262,1,351,13499,
24.575,298.368,51.4906,7.41674,149.934,8.41959,100.396,1,22,-83,-6,12,57,54,4,29391105,262,1,351,13499,
25.575,305.474,51.4906,7.41684,150.317,6.59888,100.16,1,22,-83,-6,12,57,54,4,29391105,262,1,351,13499,
