22.358,1.13141,1.179,7.6771,11.911,27,-95,-5,2,45,22.354,1,1,37.1842,
106.378,4.31745,3.673,9.40364,45.421,2,-93,-8,11,47,106.364,1,1,22.9864,
157.361,2.62122,1.751,11.9759,26.982,21,-84,-7,2,56,157.354,1,1,39.8616,
204.366,2.41701,1.737,11.1319,24.973,14,-92,-6,2,48,204.36,1,1,0,
221.347,0.873787,1.196,5.84473,9.413,15,-92,-6,13,48,221.344,1,1,0,
281.369,3.0834,2.477,9.95849,32.216,9,-93,-7,2,47,281.361,1,1,36.7213,
297.391,0.822516,1.409,4.67007,9.168,13,-75,-8,15,65,297.389,1,1,36.7487,
311.385,0.720217,1.144,5.03648,7.898,24,-84,-6,15,56,311.383,1,1,22.4896,
373.375,3.18617,3.522,7.23719,34.267,14,-97,-6,8,43,373.365,1,1,36.3709,
445.356,3.70082,3.207,9.23187,38.933,13,-92,-5,2,48,445.348,1,1,45.3937,
476.367,1.59293,1.443,8.83122,16.679,16,-91,-7,2,49,476.362,1,1,47.3596,
491.363,0.771178,1.162,5.30932,8.395,21,-83,-5,15,57,491.361,1,1,55.6546,
502.353,0.565868,0.664,6.81769,5.887,24,-83,-5,13,57,502.351,1,1,54.8659,
523.362,1.07961,1.209,7.14383,11.441,5,-89,-7,2,51,523.359,1,1,34.671,
544.374,1.07991,1.266,6.82409,11.509,13,-92,-8,10,48,544.37,1,1,0,
554.374,0.514383,1.16,3.54747,5.903,10,-91,-8,12,49,554.373,1,1,0,
665.873,4.78165,2.494,15.3381,63.26,12,-92,-6,8,48,665.858,1,1,13.9467,
675.872,0.514136,0.747,5.50614,5.488,23,-82,-5,15,58,675.871,1,1,0,
686.853,0.565644,0.744,6.08219,5.967,23,-81,-9,15,59,686.851,1,1,0,
697.854,0.565911,0.716,6.32303,5.939,25,-81,-9,12,59,697.852,1,1,0,
707.87,0.514222,1.167,3.52509,5.907,11,-80,-9,12,60,707.869,1,1,48.412,
828.874,6.21994,88.353,0.56319,148.597,0,-116,-11,6,24,828.861,1,1,0,
948.883,6.16981,6.332,7.79508,66.085,-6,-111,-15,2,29,948.873,1,1,49.0848,
985.874,1.90181,1.614,9.42654,19.858,22,-85,-5,2,55,985.87,1,1,51.7345,
996.869,0.565621,0.71,6.37319,5.949,19,-89,-6,13,51,996.867,1,1,49.3482,
