90.264,4.62654,2.999,12.3415,47.686,27,-85,-5,13,55,90.254,1,1,0,
129.262,2.00461,1.392,11.5208,20.575,29,-61,-6,15,79,129.256,1,1,56.0814,
215.283,4.42134,2.504,14.1257,45.21,36,-86,-5,15,54,215.274,1,1,88.3876,
248.271,1.69636,1.132,11.9884,17.327,32,-67,-5,15,73,248.266,1,1,45.8951,
280.272,1.64498,1.175,11.1999,16.868,32,-69,-4,15,71,280.267,1,1,86.2527,
380.264,5.1399,2.195,18.7331,51.882,33,-73,-5,15,67,380.254,1,1,107.226,
501.274,6.22083,3.423,14.5389,63.62,22,-92,-7,2,48,501.263,1,1,125.935,
593.258,4.72895,2.193,17.2511,47.875,18,-85,-5,15,55,593.248,1,1,55.6881,
630.262,1.90291,1.188,12.8142,19.374,32,-76,-4,15,64,630.257,1,1,32.027,
698.28,3.49639,1.454,19.2374,35.155,26,-80,-5,15,60,698.272,1,1,47.2616,
